"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
4341, 6.888993382453920e-01, 5.012673139572140e-02, 3.700404661481667e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.387578969350470e+04, 1.000000000000000e-10, 3.338903190288504e+08, 3.355031587740186e+04, 3.158477150092019e+02, 0.000000000000000e+00, -3.418001485845185e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.919959238101325e-05, 1.333689797605778e-03, -1.498210904943749e-04, -3.244443260444106e+00, 1.559685109911558e+00, 1.108277824935870e-19
4367, 7.042160034179690e-01, 4.843495786190030e-02, 3.746578032749519e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.492435455900394e+04, 1.000000000000000e-10, 3.297729585175785e+08, 3.396974182360156e+04, 3.158550384582385e+02, 0.000000000000000e+00, -3.129242751778297e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.919993026817799e-05, 1.432908519360417e-03, -1.631358803562950e-04, -1.253301961134844e+01, 1.626824056449968e+00, 1.136117089050104e-19
4393, 7.193410396575930e-01, 4.666095972061160e-02, 3.776555100859645e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.560091309018176e+04, 1.000000000000000e-10, 3.271748536344501e+08, 3.424036523607268e+04, 3.158442015947479e+02, 0.000000000000000e+00, -2.942928875152231e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.919943027874420e-05, 1.498040247539443e-03, -1.841920081877057e-04, -1.516527401715635e+01, 1.670876578691066e+00, 1.154301920322481e-19
4419, 7.341139912605290e-01, 4.475884139537810e-02, 3.816102364672264e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.649666327886231e+04, 1.000000000000000e-10, 3.235827421725825e+08, 3.459866531154491e+04, 3.158418501820723e+02, 0.000000000000000e+00, -2.696252966933212e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.919932178853251e-05, 1.522644372716025e-03, -1.943076039298471e-04, -1.123133145211866e+01, 1.694362431525537e+00, 1.179338171368840e-19
4445, 7.489700317382810e-01, 4.287994652986530e-02, 3.856790004831923e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.742256544603678e+04, 1.000000000000000e-10, 3.197521499255006e+08, 3.496902617841469e+04, 3.158550977040787e+02, 0.000000000000000e+00, -2.441273664784090e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.919993300162959e-05, 1.531293505058314e-03, -1.971341794439542e-04, -9.404743231289430e+00, 1.709415322200942e+00, 1.206191817356250e-19
4471, 7.636658549308780e-01, 4.095442220568660e-02, 3.885981498237981e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.808489303090793e+04, 1.000000000000000e-10, 3.173312576659699e+08, 3.523395721236315e+04, 3.158573878195671e+02, 0.000000000000000e+00, -2.258878773215878e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.920003866150898e-05, 1.531702487830942e-03, -2.074365940591576e-04, -5.157289872363096e+00, 1.716901028029963e+00, 1.224593431424409e-19
4497, 7.780403494834900e-01, 3.894298896193500e-02, 3.920505212421165e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.886988122160162e+04, 1.000000000000000e-10, 3.145079177375576e+08, 3.554795248864063e+04, 3.158660145738564e+02, 0.000000000000000e+00, -2.042705025973027e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.920043667376786e-05, 1.506252457378467e-03, -2.130218240806374e-04, 2.995900520357630e+00, 1.710897860443336e+00, 1.246564334131494e-19
4523, 7.922744154930110e-01, 3.690845519304280e-02, 3.958441128072758e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.973432278518281e+04, 1.000000000000000e-10, 3.115126732263429e+08, 3.589372911407310e+04, 3.158818958933415e+02, 0.000000000000000e+00, -1.804651034477082e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.920116937560755e-05, 1.471157159120930e-03, -2.129998149804783e-04, 1.114324793847010e+01, 1.699344842884806e+00, 1.270728879844642e-19
4549, 8.063289523124690e-01, 3.484725579619410e-02, 3.992644753074089e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.051431638193202e+04, 1.000000000000000e-10, 3.085999637046779e+08, 3.620572655277278e+04, 3.158980477191364e+02, 0.000000000000000e+00, -1.589852722051901e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.920191453888813e-05, 1.431947945245994e-03, -2.137281888872688e-04, 1.886299175094107e+01, 1.684966965084866e+00, 1.293806735864980e-19
4575, 8.201366662979130e-01, 3.274982050061230e-02, 4.026761571915408e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.129430010574477e+04, 1.000000000000000e-10, 3.059329110194996e+08, 3.651772004229789e+04, 3.159207012515767e+02, 0.000000000000000e+00, -1.375057128482474e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.920295962621857e-05, 1.381310848919129e-03, -2.132438814669145e-04, 2.684793480833144e+01, 1.662708598524538e+00, 1.316238177947520e-19
4601, 8.336892127990720e-01, 3.062343597412110e-02, 4.062729465015526e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.211747106667791e+04, 1.000000000000000e-10, 3.029582242992564e+08, 3.684698842667115e+04, 3.159471479856290e+02, 0.000000000000000e+00, -1.148368430033188e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.920417966048927e-05, 1.325540888808507e-03, -2.093421664269261e-04, 3.470607013611321e+01, 1.637183101841836e+00, 1.341034853381416e-19
4627, 8.470668792724610e-01, 2.849674224853520e-02, 4.097789307717229e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.292077858935071e+04, 1.000000000000000e-10, 3.004916308992928e+08, 3.716831143574026e+04, 3.159756033814712e+02, 0.000000000000000e+00, -9.271498188193181e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.920549230152523e-05, 1.270202913347912e-03, -2.043135021980031e-04, 4.143454444604448e+01, 1.609535239605021e+00, 1.363710778842169e-19
4653, 8.601957559585570e-01, 2.635983005166050e-02, 4.130777524007857e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.367683147229205e+04, 1.000000000000000e-10, 2.978127570543854e+08, 3.747073258891679e+04, 3.160026495729713e+02, 0.000000000000000e+00, -7.189444129841588e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.920673988216185e-05, 1.211618142553692e-03, -2.000526821017688e-04, 4.805867085715514e+01, 1.579531087029455e+00, 1.387054881390482e-19
4679, 8.730279207229610e-01, 2.421026304364200e-02, 4.164301847501369e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.444575567006649e+04, 1.000000000000000e-10, 2.952204157009135e+08, 3.777830226802657e+04, 3.160316516011050e+02, 0.000000000000000e+00, -5.071944438136466e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.920807762259326e-05, 1.147656652254988e-03, -1.942381295328811e-04, 5.460053550750096e+01, 1.544488490736559e+00, 1.410590777505845e-19
4705, 8.855857253074650e-01, 2.206263877451420e-02, 4.198155581500911e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.522285548729425e+04, 1.000000000000000e-10, 2.929627599944569e+08, 3.808914219491767e+04, 3.160625269867725e+02, 0.000000000000000e+00, -2.931930340301354e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.920950170641750e-05, 1.082559541356033e-03, -1.866366077869135e-04, 6.035848943713368e+01, 1.506166273769536e+00, 1.433017207305095e-19
4731, 8.978731632232670e-01, 1.992686651647090e-02, 4.230113313819702e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.595662910328398e+04, 1.000000000000000e-10, 2.905404984348578e+08, 3.838265164131357e+04, 3.160918647401135e+02, 0.000000000000000e+00, -9.112299772008088e-03, 0.000000000000000e+00, 0.000000000000000e+00, 1.921085480544301e-05, 1.016657183144607e-03, -1.791680406311442e-04, 6.567128281291934e+01, 1.466107848849229e+00, 1.455964123120651e-19
4757, 9.098071455955510e-01, 1.779403723776340e-02, 4.261637071766338e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.668093862834443e+04, 1.000000000000000e-10, 2.880733914038177e+08, 3.867237545133775e+04, 3.161220088288989e+02, 0.000000000000000e+00, 1.083407726299431e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.921224502919533e-05, 9.484688511438875e-04, -1.705976493057677e-04, 7.031893951473531e+01, 1.422543126005611e+00, 1.479376456865048e-19
4783, 9.214465022087100e-01, 1.568681560456750e-02, 4.292752714282818e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.739628504983541e+04, 1.000000000000000e-10, 2.861972134814451e+08, 3.895851401993414e+04, 3.161526723974515e+02, 0.000000000000000e+00, 3.053362412800048e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.921365914379730e-05, 8.809051530094998e-04, -1.612654732077262e-04, 7.393592689742393e+01, 1.375770524997940e+00, 1.499946874082895e-19
4809, 9.327191114425660e-01, 1.359959132969380e-02, 4.321715185917266e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.806230916094036e+04, 1.000000000000000e-10, 2.840403135821102e+08, 3.922492366437612e+04, 3.161813942489366e+02, 0.000000000000000e+00, 4.887490996625139e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.921498365060401e-05, 8.124025981606784e-04, -1.523594551832458e-04, 7.665722733810617e+01, 1.326694059405117e+00, 1.521533702981726e-19
4835, 9.435870051383970e-01, 1.153454557061200e-02, 4.350258275374791e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.871998572857074e+04, 1.000000000000000e-10, 2.819705060637223e+08, 3.948799429142827e+04, 3.162134792600014e+02, 0.000000000000000e+00, 6.698631721848528e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.921646317907211e-05, 7.432830783037467e-04, -1.425659582466078e-04, 7.731990108710261e+01, 1.274101391682547e+00, 1.542825366192867e-19
4861, 9.540644884109500e-01, 9.505425579845911e-03, 4.377205200240980e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.934495049058698e+04, 1.000000000000000e-10, 2.804454010179010e+08, 3.973798019623477e+04, 3.162563306868886e+02, 0.000000000000000e+00, 8.419689135214188e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.921843906104579e-05, 6.785153230616012e-04, -1.322028370697664e-04, 7.427809833800963e+01, 1.220910480806180e+00, 1.560824089200686e-19
4887, 9.641631841659550e-01, 7.525455206632610e-03, 4.402493463317310e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.994237011784551e+04, 1.000000000000000e-10, 2.783857027031204e+08, 3.997694804713818e+04, 3.163306409202277e+02, 0.000000000000000e+00, 1.006489145840804e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.922186519702186e-05, 6.215838383101238e-04, -1.224014376209462e-04, 6.412659940529097e+01, 1.172994822547645e+00, 1.581455704797075e-19
4913, 9.738758206367490e-01, 5.604205187410120e-03, 4.423541684015840e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.004648529375446e+05, 1.000000000000000e-10, 2.774106701188089e+08, 4.018594117501783e+04, 3.164713250359602e+02, 0.000000000000000e+00, 1.150372926951650e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.922835046795724e-05, 5.794529962565847e-04, -1.162190325801232e-04, 4.220724742983318e+01, 1.134705938046004e+00, 1.594600180261069e-19
4939, 9.830872416496280e-01, 3.729917574673890e-03, 4.443480718434606e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.009983465320238e+05, 1.000000000000000e-10, 2.760244403447803e+08, 4.039933861280951e+04, 3.167242384369299e+02, 0.000000000000000e+00, 1.297288907110171e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.924000571461644e-05, 5.704230180968877e-04, -1.167579627701429e-04, -2.378950129638929e+00, 1.128678246277338e+00, 1.609828702931351e-19
4965, 9.918504953384401e-01, 1.925029675476250e-03, 4.452292284816351e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.013215121279410e+05, 1.000000000000000e-10, 2.756139931442292e+08, 4.052860485117635e+04, 3.171088276134338e+02, 0.000000000000000e+00, 1.386283771845187e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.925772028798843e-05, 6.566249233848718e-04, -1.382110804596480e-04, -9.330194044613017e+01, 1.211933857868362e+00, 1.615416536383188e-19
4991, 1.000000000000000e+00, 1.699999993434180e-04, 4.506185785761873e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.027058383682883e+05, 1.000000000000000e-10, 2.690478308302308e+08, 4.108233534731530e+04, 3.175969882036053e+02, 0.000000000000000e+00, 1.767506055607246e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.928019017660969e-05, 1.534818708395727e-03, 2.335884640325892e-04, -2.651789402875749e+02, 1.853140060966603e+00, 1.674859456807532e-19
